timestamp_utc,value_mm,statut,qualification,year,date
2016-06-25 12:50:00+00:00,-473,16,20,2016,2016-06-25
2016-06-25 18:30:00+00:00,-494,16,20,2016,2016-06-25
2016-06-25 22:20:00+00:00,-501,16,20,2016,2016-06-25
2016-06-25 23:50:00+00:00,-510,16,20,2016,2016-06-25
2016-06-26 03:10:00+00:00,-517,16,20,2016,2016-06-26
2016-06-26 06:20:00+00:00,-529,16,20,2016,2016-06-26
2016-06-26 10:00:00+00:00,-538,16,20,2016,2016-06-26
2016-06-26 23:50:00+00:00,-556,16,20,2016,2016-06-26
2016-06-27 12:10:00+00:00,-578,16,20,2016,2016-06-27
2016-06-27 12:50:00+00:00,-582,16,20,2016,2016-06-27
2016-06-27 14:40:00+00:00,-580,16,20,2016,2016-06-27
2016-06-27 19:10:00+00:00,-584,16,20,2016,2016-06-27
2016-06-27 20:10:00+00:00,-582,16,20,2016,2016-06-27
2016-06-27 23:10:00+00:00,-584,16,20,2016,2016-06-27
2016-06-28 03:10:00+00:00,-576,16,20,2016,2016-06-28
2016-06-28 10:50:00+00:00,-549,16,20,2016,2016-06-28
2016-06-28 14:10:00+00:00,-527,16,20,2016,2016-06-28
2016-06-28 15:40:00+00:00,-520,16,20,2016,2016-06-28
2016-06-28 16:40:00+00:00,-510,16,20,2016,2016-06-28
2016-06-28 20:40:00+00:00,-479,16,20,2016,2016-06-28
2016-06-29 03:00:00+00:00,-450,16,20,2016,2016-06-29
2016-06-29 05:10:00+00:00,-446,16,20,2016,2016-06-29
2016-06-29 06:50:00+00:00,-448,16,20,2016,2016-06-29
2016-06-29 12:50:00+00:00,-446,16,20,2016,2016-06-29
2016-06-29 22:40:00+00:00,-462,16,20,2016,2016-06-29
2016-06-30 07:30:00+00:00,-486,16,20,2016,2016-06-30
2016-06-30 09:00:00+00:00,-487,16,20,2016,2016-06-30
2016-06-30 10:40:00+00:00,-496,16,20,2016,2016-06-30
2016-06-30 13:30:00+00:00,-500,16,20,2016,2016-06-30
2016-06-30 22:40:00+00:00,-538,16,20,2016,2016-06-30
2016-07-01 00:01:00+00:00,-542,16,20,2016,2016-07-01
2016-07-01 05:50:00+00:00,-558,16,20,2016,2016-07-01
2016-07-01 10:30:00+00:00,-576,16,20,2016,2016-07-01
2016-07-01 14:20:00+00:00,-586,16,20,2016,2016-07-01
2016-07-01 15:40:00+00:00,-593,16,20,2016,2016-07-01
2016-07-01 20:30:00+00:00,-606,16,20,2016,2016-07-01
2016-07-01 23:10:00+00:00,-607,16,20,2016,2016-07-01
2016-07-02 02:20:00+00:00,-616,16,20,2016,2016-07-02
2016-07-02 04:10:00+00:00,-616,16,20,2016,2016-07-02
2016-07-02 10:30:00+00:00,-629,16,20,2016,2016-07-02
2016-07-02 12:10:00+00:00,-630,16,20,2016,2016-07-02
2016-07-03 00:50:00+00:00,-669,16,20,2016,2016-07-03
2016-07-03 22:20:00+00:00,-717,16,20,2016,2016-07-03
2016-07-04 10:50:00+00:00,-733,16,20,2016,2016-07-04
2016-07-04 21:40:00+00:00,-735,16,20,2016,2016-07-04
2016-07-05 03:30:00+00:00,-741,16,20,2016,2016-07-05
2016-07-05 17:40:00+00:00,-747,16,20,2016,2016-07-05
2016-07-06 09:40:00+00:00,-776,16,20,2016,2016-07-06
2016-07-06 22:20:00+00:00,-786,16,20,2016,2016-07-06
2016-07-07 09:00:00+00:00,-808,16,20,2016,2016-07-07
2016-07-07 14:30:00+00:00,-816,16,20,2016,2016-07-07
2016-07-07 22:50:00+00:00,-821,16,20,2016,2016-07-07
2016-07-08 04:40:00+00:00,-828,16,20,2016,2016-07-08
2016-07-08 07:30:00+00:00,-827,16,20,2016,2016-07-08
2016-07-08 08:40:00+00:00,-830,16,20,2016,2016-07-08
2016-07-08 21:00:00+00:00,-835,16,20,2016,2016-07-08
2016-07-09 08:00:00+00:00,-851,16,20,2016,2016-07-09
2016-07-09 22:00:00+00:00,-860,16,20,2016,2016-07-09
2016-07-10 10:10:00+00:00,-878,16,20,2016,2016-07-10
2016-07-11 01:50:00+00:00,-892,16,20,2016,2016-07-11
2016-07-11 09:40:00+00:00,-904,16,20,2016,2016-07-11
2016-07-11 22:10:00+00:00,-909,16,20,2016,2016-07-11
2016-07-11 23:40:00+00:00,-913,16,20,2016,2016-07-11
2016-07-12 06:10:00+00:00,-919,16,20,2016,2016-07-12
2016-07-12 07:30:00+00:00,-923,16,20,2016,2016-07-12
2016-07-12 18:00:00+00:00,-926,16,20,2016,2016-07-12
2016-07-13 12:10:00+00:00,-939,16,20,2016,2016-07-13
2016-07-13 22:30:00+00:00,-940,16,20,2016,2016-07-13
2016-07-14 10:50:00+00:00,-951,16,20,2016,2016-07-14
2016-07-14 13:30:00+00:00,-950,16,20,2016,2016-07-14
2016-07-14 19:50:00+00:00,-955,16,20,2016,2016-07-14
2016-07-15 01:30:00+00:00,-953,16,20,2016,2016-07-15
2016-07-15 09:30:00+00:00,-960,16,20,2016,2016-07-15
2016-07-16 01:10:00+00:00,-965,16,20,2016,2016-07-16
2016-07-16 10:20:00+00:00,-972,16,20,2016,2016-07-16
2016-07-17 11:00:00+00:00,-972,16,20,2016,2016-07-17
2016-07-18 02:30:00+00:00,-955,16,20,2016,2016-07-18
2016-07-18 11:30:00+00:00,-960,16,20,2016,2016-07-18
2016-07-18 22:10:00+00:00,-957,16,20,2016,2016-07-18
2016-07-19 02:30:00+00:00,-962,16,20,2016,2016-07-19
2016-07-19 06:00:00+00:00,-958,16,20,2016,2016-07-19
2016-07-19 06:50:00+00:00,-961,16,20,2016,2016-07-19
2016-07-19 08:00:00+00:00,-966,16,20,2016,2016-07-19
2016-07-19 09:50:00+00:00,-967,16,20,2016,2016-07-19
2016-07-19 10:40:00+00:00,-966,16,20,2016,2016-07-19
2016-07-19 13:10:00+00:00,-970,16,20,2016,2016-07-19
2016-07-19 16:20:00+00:00,-970,16,20,2016,2016-07-19
2016-07-19 17:10:00+00:00,-972,16,20,2016,2016-07-19
2016-07-19 18:10:00+00:00,-970,16,20,2016,2016-07-19
2016-07-19 19:50:00+00:00,-972,16,20,2016,2016-07-19
2016-07-19 20:50:00+00:00,-970,16,20,2016,2016-07-19
2016-07-19 23:00:00+00:00,-974,16,20,2016,2016-07-19
2016-07-20 01:30:00+00:00,-974,16,20,2016,2016-07-20
